step,value
24001,0.009996935725
24002,0.01163215749
24003,0.01188517269
24004,0.009492037818
24005,0.01203470305
24006,0.01034920942
24007,0.01188921463
24008,0.01068425551
24009,0.008113289252
24010,0.01205677725
24011,0.008001277223
24012,0.008509220555
24013,0.007674686611
24014,0.01080926042
24015,0.009827041999
24016,0.006869855803
24017,0.007793745492
24018,0.008571497165
24019,0.00692218123
24020,0.007500247564
24021,0.009279422462
24022,0.01308454294
24023,0.005950775929
24024,0.009737601504
24025,0.007599923294
24026,0.006876258645
24027,0.00737605989
24028,0.004676360171
24029,0.003411705839
24030,0.006238574628
24031,0.005893877242
24032,0.01211361121
24033,0.005879763514
24034,0.006915710866
24035,0.004582487978
24036,0.004418391734
24037,0.005019683391
24038,0.005469066091
24039,0.004659552127
24040,0.00294132228
24041,0.01000259351
24042,0.003516274737
24043,0.00897617545
24044,0.006409175694
24045,0.001481980085
24046,0.004656335805
24047,0.005962759256
24048,0.005943540484
24049,0.009228226729
24050,0.002752794418
24051,0.009484050795
24052,0.007061253767
24053,0.00920147635
24054,0.009860848077
24055,0.01487315632
24056,0.005273149349
24057,0.01008006837
24058,0.01329238247
24059,0.01162288804
24060,0.009257677011
24061,0.01028193813
24062,0.006553451996
24063,0.008417961188
24064,0.005851192866
24065,0.01431832369
24066,0.004770657513
24067,0.008937331848
24068,0.001900892006
24069,0.00603865413
24070,0.007596790325
24071,0.003135196166
24072,0.01054673549
24073,0.0114094764
24074,0.01140945405
24075,0.01077363081
24076,0.001096525812
24077,0.009564134292
24078,0.009551921859
24079,0.004972207826
24080,0.007671912201
24081,0.006613275502
24082,0.003393917577
24083,0.0100029381
24084,0.005729667842
24085,0.01058191154
24086,0.003336714348
24087,0.009934688918
24088,0.006069795694
24089,0.00436726585
24090,0.00880999025
24091,0.01062596962
24092,0.006342598703
24093,0.005224228837
24094,0.006476484239
24095,0.00600785017
24096,0.01043383405
24097,0.003337140428
24098,0.003887590719
24099,0.01153751835
24100,0.002012735698
24101,0.01029409375
24102,0.004561559297
24103,0.006951551419
24104,0.006005662959
24105,0.0002250015823
24106,0.007776154671
24107,0.009434222244
24108,0.007026107516
24109,0.004839693662
24110,0.00489552319
24111,0.001997655723
24112,0.000933958625
24113,0.004190045875
24114,0.009414141998
24115,0.006311292294
24116,0.001977646491
24117,0.004565755371
24118,0.006381783169
24119,0.006339392159
24120,0.006558605935
24121,0.001981559442
24122,0.003812485142
24123,0.007175020874
24124,0.001438140869
24125,0.003847999265
24126,0.008147445507
24127,0.00662545627
24128,0.00619084714
24129,0.007473638747
24130,0.005880349781
24131,0.003117444459
24132,0.004183742683
24133,0.006354540586
24134,0.008456008509
24135,0.008978052996
24136,0.006435886957
24137,0.001252016402
24138,0.006814945024
24139,0.008289247751
24140,0.01014102902
24141,0.004236716777
24142,0.005447785836
24143,0.009951295331
24144,0.008182688616
24145,0.00742076477
24146,0.005970112979
24147,0.006815780886
24148,0.002639570972
24149,0.01110275462
24150,0.008501254022
24151,0.004598078318
24152,0.00874812901
24153,0.0002599254367
24154,0.007033180445
24155,0.007734552957
24156,0.009970738553
