step,value
24001,0.1111505777
24002,0.05898974836
24003,0.04906622693
24004,0.06734675914
24005,0.07061282545
24006,0.06372214854
24007,0.0440293327
24008,0.07785093784
24009,0.04554392025
24010,0.08906972408
24011,0.058463756
24012,0.05077660829
24013,0.05105013773
24014,0.07636746764
24015,0.07361037284
24016,0.04400045052
24017,0.0687757358
24018,0.06681992114
24019,0.04920094088
24020,0.07587896287
24021,0.07151329517
24022,0.1203171611
24023,0.05955945328
24024,0.04679656029
24025,0.06873881817
24026,0.07641834766
24027,0.07260446995
24028,0.06505872309
24029,0.04618959501
24030,0.09856567532
24031,0.1004080325
24032,0.06862451136
24033,0.0584875308
24034,0.06718019396
24035,0.05275283009
24036,0.0373855643
24037,0.06755506247
24038,0.06012329832
24039,0.0564369373
24040,0.07767608017
24041,0.0648458004
24042,0.07915142924
24043,0.0626071468
24044,0.06646811962
24045,0.08371959627
24046,0.07681311667
24047,0.08535624295
24048,0.07470586151
24049,0.104797408
24050,0.06048766524
24051,0.0783559978
24052,0.08747113496
24053,0.06691801548
24054,0.06467407942
24055,0.05568572879
24056,0.06325329095
24057,0.03768581897
24058,0.06638102233
24059,0.03966587409
24060,0.05238931999
24061,0.08157600462
24062,0.09259543568
24063,0.06959339976
24064,0.05798812583
24065,0.04135851562
24066,0.05661229417
24067,0.0518473126
24068,0.04998499155
24069,0.09328989685
24070,0.06267193705
24071,0.05797205493
24072,0.06170418113
24073,0.05174404755
24074,0.07095593959
24075,0.05298165232
24076,0.1217521131
24077,0.04373276979
24078,0.109892197
24079,0.05875874311
24080,0.06165478379
24081,0.07667731494
24082,0.09391961992
24083,0.06737411767
24084,0.07534331828
24085,0.06926130503
24086,0.0420518294
24087,0.08636870235
24088,0.05400327593
24089,0.05980567634
24090,0.1070324481
24091,0.04646352679
24092,0.07077023387
24093,0.07027884573
24094,0.08320388943
24095,0.06735472381
24096,0.03576524556
24097,0.04600793868
24098,0.07006355375
24099,0.06826208532
24100,0.07556078583
24101,0.05121275038
24102,0.05345533788
24103,0.05873243883
24104,0.07032859325
24105,0.06996972114
24106,0.06374710798
24107,0.03412471339
24108,0.05477844551
24109,0.06463333964
24110,0.07649020106
24111,0.04859950393
24112,0.07913391292
24113,0.08362608403
24114,0.06776871532
24115,0.05943918228
24116,0.06813127548
24117,0.06182061881
24118,0.06000893191
24119,0.0623058714
24120,0.03035927564
24121,0.05355703086
24122,0.09027586132
24123,0.06191531196
24124,0.06204937026
24125,0.06976910681
24126,0.03811462969
24127,0.07161510736
24128,0.04550274462
24129,0.08912429959
24130,0.05919779837
24131,0.07897687703
24132,0.06179171056
24133,0.06539686024
24134,0.1085952669
24135,0.08605980128
24136,0.07650992274
24137,0.07225965708
24138,0.06626544148
24139,0.08107466996
24140,0.0657594651
24141,0.05102862045
24142,0.09911558032
24143,0.08056085557
24144,0.0343625322
24145,0.06599811465
24146,0.0520292744
24147,0.07053694129
24148,0.0779106617
24149,0.04512982443
24150,0.05169869587
24151,0.06708717346
24152,0.06407482922
24153,0.07108449191
24154,0.07151184976
24155,0.05888055265
24156,0.04460484907
24157,0.05143360049
24158,0.07472242415
24159,0.05526516214
24160,0.07203408331
24161,0.06043680385
24162,0.07506722212
24163,0.04841260239
24164,0.05300665274
24165,0.07112272829
24166,0.0796090588
24167,0.05613028258
24168,0.08373394608
24169,0.05928210542
24170,0.08722046018
24171,0.03768573329
24172,0.07103390247
24173,0.05145305768
24174,0.05724630877
24175,0.09257122874
24176,0.09097734839
24177,0.05608932674
24178,0.06839450449
24179,0.0729836598
24180,0.06029509753
24181,0.0689439401
24182,0.08226502687
24183,0.0731093362
24184,0.05836482346
24185,0.06179152802
24186,0.07807040215
24187,0.0505531989
24188,0.069838956
24189,0.08396093547
24190,0.06972532719
24191,0.05571014062
24192,0.04383569956
24193,0.09223037958
24194,0.06092819571
24195,0.0442029275
24196,0.060144905
24197,0.04852327332
24198,0.0802199468
24199,0.0391025953
24200,0.04765894637
24201,0.2808128893
24202,0.04872622713
24203,0.05644591898
24204,0.06650578976
24205,0.07147900015
24206,0.1709328741
24207,0.05231288821
24208,0.07050636411
24209,0.08598510921
24210,0.06541165709
24211,0.06810108572
24212,0.1469405442
24213,0.0615064539
24214,0.05312997848
24215,0.06262143701
24216,0.08494755626
24217,0.06886544824
24218,0.06964880228
24219,0.06600295007
24220,0.06239597872
24221,0.0671255812
24222,0.04361683875
24223,0.07652222365
24224,0.1011867076
24225,0.04768279195
24226,0.05933675542
24227,0.04021750391
24228,0.06886547059
24229,0.0526368767
24230,0.08172326535
24231,0.07699174434
24232,0.04039575905
24233,0.05612951517
24234,0.03532036021
24235,0.04287489131
24236,0.09914173931
24237,0.05955152214
24238,0.0400765948
24239,0.07446546853
24240,0.06402548403
24241,0.0782366842
24242,0.054315947
24243,0.04164461046
24244,0.07601153851
24245,0.04155389592
24246,0.04538587853
24247,0.04693844914
24248,0.04825940356
24249,0.05900988728
24250,0.06241621077
24251,0.06366018951
24252,0.04726722091
24253,0.04987886921
24254,0.04103465751
24255,0.08771104366
24256,0.04691082239
24257,0.042040281
24258,0.04285331815
24259,0.06985326111
24260,0.0502900444
24261,0.07106405497
24262,0.09614888579
24263,0.07142341882
24264,0.05188634992
24265,0.04858591408
24266,0.03320060298
24267,0.06494417787
24268,0.06271953881
24269,0.08171498775
24270,0.06968996674
24271,0.05275902525
24272,0.09789098799
24273,0.07531525195
24274,0.05554082245
24275,0.05406524986
24276,0.05882603675
24277,0.05418937653
24278,0.04542900249
24279,0.06957449019
24280,0.04049877822
24281,0.09059533477
24282,0.04175753891
24283,0.05474128574
24284,0.06911348552
24285,0.080095388
24286,0.03987005353
24287,0.09045796841
24288,0.05975276232
24289,0.05776340887
24290,0.05700885132
24291,0.06236240268
24292,0.04215420783
24293,0.0628053546
24294,0.07982632518
24295,0.0625776574
24296,0.05521408841
24297,0.05787387863
24298,0.05027463287
24299,0.06841345876
24300,0.06867603958
24301,0.04387448356
24302,0.05110035837
24303,0.04633421823
24304,0.05935829878
24305,0.06018651649
24306,0.06292261183
24307,0.05249645188
24308,0.07154406607
24309,0.04851084948
24310,0.05810477957
24311,0.05771972612
24312,0.05045325309
24313,0.04373530298
24314,0.0538177751
24315,0.07278097421
24316,0.05291381851
24317,0.05459016562
24318,0.1142844111
24319,0.04024306685
24320,0.06805820763
24321,0.07280653715
24322,0.06125991419
24323,0.06098878756
24324,0.05340561271
24325,0.05434803292
24326,0.07023750991
24327,0.06922469288
24328,0.05694422498
24329,0.0681052804
24330,0.07450939715
24331,0.06474443525
24332,0.04939235747
24333,0.04705879837
24334,0.06127269939
24335,0.08688628674
24336,0.07435325533
24337,0.05761915445
24338,0.04323928058
24339,0.07727018744
24340,0.04312185198
24341,0.05592963472
24342,0.03446744382
24343,0.07462868094
