step,value
24001,0.1226992682
24002,0.04785238951
24003,0.04095989093
24004,0.05887871236
24005,0.07228012383
24006,0.05104824156
24007,0.06219279766
24008,0.05413615331
24009,0.04428296909
24010,0.07892429084
24011,0.04805554077
24012,0.0593476519
24013,0.04447223619
24014,0.05403342098
24015,0.06852618605
24016,0.03909474984
24017,0.05148124322
24018,0.0516163744
24019,0.04089167714
24020,0.05530557409
24021,0.06145034358
24022,0.08858840168
24023,0.05170658603
24024,0.03885064274
24025,0.05409721658
24026,0.09161552787
24027,0.07972853631
24028,0.04944022745
24029,0.04312408715
24030,0.07127577066
24031,0.09508461505
24032,0.07762013376
24033,0.07053254545
24034,0.05860773847
24035,0.04444436729
24036,0.03601379693
24037,0.05449219048
24038,0.06275637448
24039,0.06841731817
24040,0.06583466381
24041,0.07061107457
24042,0.04970806465
24043,0.05570164695
24044,0.04452721402
24045,0.04771289602
24046,0.05589398369
24047,0.0575383082
24048,0.04944308847
24049,0.07388336957
24050,0.07606519014
24051,0.06295947731
24052,0.05607754737
24053,0.07544980198
24054,0.05214963853
24055,0.05568793789
24056,0.05541377887
24057,0.03838705644
24058,0.04089193046
24059,0.04423514754
24060,0.06105412543
24061,0.07711135596
24062,0.08045183122
24063,0.05218256637
24064,0.04483782127
24065,0.04460801929
24066,0.05541180819
24067,0.05497251824
24068,0.04476132244
24069,0.0929857865
24070,0.0597038269
24071,0.07054138184
24072,0.04954803735
24073,0.0407012254
24074,0.04644708335
24075,0.04648075625
24076,0.1734966636
24077,0.04419806227
24078,0.08520802855
24079,0.05489290133
24080,0.06051106378
24081,0.06098390743
24082,0.06163787469
24083,0.04479754716
24084,0.05765939504
24085,0.06373655051
24086,0.05560401827
24087,0.04985644668
24088,0.04214378446
24089,0.06293785572
24090,0.08023213595
24091,0.06267052889
24092,0.04414317384
24093,0.04599753767
24094,0.05896740779
24095,0.0559415631
24096,0.05345033854
24097,0.06193075329
24098,0.06434926391
24099,0.05861778185
24100,0.05492239445
24101,0.05138248578
24102,0.0448611863
24103,0.06345004588
24104,0.04916463047
24105,0.05313084647
24106,0.06473705173
24107,0.03698866442
24108,0.05178402737
24109,0.05064096302
24110,0.05082019046
24111,0.04804214835
24112,0.0531267412
24113,0.04986426607
24114,0.05387267098
24115,0.04450735077
24116,0.04954664037
24117,0.03927414119
24118,0.07269337773
24119,0.0466542989
24120,0.02958225086
24121,0.06696455926
24122,0.1208969057
24123,0.04542440549
24124,0.05383178219
24125,0.05103627965
24126,0.03329956904
24127,0.05610920861
24128,0.04175643995
24129,0.07190231979
24130,0.04514034465
24131,0.05879246816
24132,0.04469816759
24133,0.06254663318
24134,0.06466925144
24135,0.05696524307
24136,0.05972192064
24137,0.05190879479
24138,0.05473892391
24139,0.06645161659
24140,0.05355221406
24141,0.04064149782
24142,0.07015867531
24143,0.05962530151
24144,0.03488875926
24145,0.04072010517
24146,0.06190952659
24147,0.04764614999
24148,0.0498007834
24149,0.0608843714
24150,0.04151223227
24151,0.05196054652
24152,0.05601483583
24153,0.06275511533
24154,0.04688270763
24155,0.03910395131
24156,0.0501402393
24157,0.03891443089
24158,0.05107047409
24159,0.0457646437
24160,0.05295871943
24161,0.04653911665
24162,0.05585061759
24163,0.03867439553
24164,0.0509846583
24165,0.05915659666
24166,0.05983027816
24167,0.04066710174
24168,0.05288315937
24169,0.04131311178
24170,0.06521234661
24171,0.04146062955
24172,0.04962062091
24173,0.04353968427
24174,0.0432658568
24175,0.05028280988
24176,0.05163371563
24177,0.06002911553
24178,0.06245674565
24179,0.06015604734
24180,0.04499688372
24181,0.04898649827
24182,0.07130884379
24183,0.05354144052
24184,0.04941138998
24185,0.05023867264
24186,0.05995012075
24187,0.04173014686
24188,0.04680151492
24189,0.07735288143
24190,0.05013000593
24191,0.04176164418
24192,0.0843962878
24193,0.07331831008
24194,0.04443816096
24195,0.03856764361
24196,0.04002577439
24197,0.04282317683
24198,0.05724800006
24199,0.05537969619
24200,0.03769509122
24201,0.2602517605
24202,0.03814144433
24203,0.05260977149
24204,0.06852409244
24205,0.08864183724
24206,0.13093476
24207,0.05476794764
24208,0.06135261804
24209,0.07408563793
24210,0.04911562055
24211,0.06181513146
24212,0.09206781536
24213,0.0497183241
24214,0.04493489116
24215,0.05627802387
24216,0.05376977101
24217,0.04577289149
24218,0.05945168436
24219,0.04700624198
24220,0.05829148367
24221,0.04728632048
24222,0.0474156104
24223,0.06272047758
24224,0.1234375611
24225,0.03943886235
24226,0.05519668013
24227,0.06447906792
24228,0.0550721772
24229,0.05137684941
24230,0.06050556526
24231,0.05675208569
24232,0.04141621664
24233,0.04372877255
24234,0.03599904478
24235,0.06072143838
24236,0.07669658214
24237,0.04510717839
24238,0.03177172318
24239,0.06000583991
24240,0.0531732887
24241,0.05423721671
24242,0.04175852612
24243,0.03637106717
24244,0.0626931116
24245,0.03878856823
24246,0.04486295953
24247,0.04306560382
24248,0.04236755893
24249,0.05053246394
24250,0.05046591163
24251,0.04872309417
24252,0.05815063789
24253,0.04688403755
24254,0.03961310536
24255,0.07452699542
24256,0.04727465287
24257,0.04077861086
24258,0.04179210961
24259,0.05040976778
24260,0.05775870755
24261,0.0507148616
24262,0.08024743199
24263,0.04914620519
24264,0.05147369951
24265,0.04426929727
24266,0.04111668095
24267,0.05616791919
24268,0.07156249136
24269,0.07138938457
24270,0.08021275699
24271,0.05504760519
24272,0.06326821446
24273,0.06412053108
24274,0.05113987625
24275,0.04963646084
24276,0.04709132388
24277,0.0745447278
24278,0.04693163559
24279,0.06157072634
24280,0.03111546114
24281,0.0633084476
24282,0.04358161241
24283,0.04234958813
24284,0.04994207248
24285,0.0573781617
24286,0.03175393492
24287,0.06441669911
24288,0.04819402099
24289,0.04473635927
24290,0.04787382856
24291,0.04718028754
24292,0.0347822234
24293,0.05346918851
24294,0.0448172763
24295,0.04614670947
24296,0.06531622261
24297,0.06530008465
24298,0.04055408016
24299,0.04276426136
24300,0.0437304005
24301,0.03871547803
24302,0.04624919966
24303,0.03775605559
24304,0.04215950519
24305,0.04518833384
24306,0.04701575637
24307,0.04565912485
24308,0.0569611676
24309,0.07211379707
24310,0.04849792644
24311,0.05645485595
24312,0.05525549874
24313,0.06207860634
24314,0.04002686217
24315,0.04218956083
24316,0.05753232539
24317,0.03758371621
24318,0.1074145809
24319,0.05773581192
24320,0.05160395429
24321,0.05767958611
24322,0.05130714923
24323,0.04820139706
24324,0.0632725805
24325,0.04065092281
24326,0.0545261614
24327,0.04995236546
24328,0.0512114279
24329,0.04446351901
24330,0.05002507567
24331,0.04601093382
24332,0.04333405569
24333,0.04557754099
24334,0.04883573204
24335,0.06960246712
24336,0.04899318516
24337,0.04486988112
24338,0.0421217531
24339,0.0560247004
24340,0.05033066869
24341,0.04562690109
24342,0.03065713681
24343,0.04997021705
24344,0.0493799895
24345,0.05072068051
24346,0.058605358
24347,0.04736709967
24348,0.04153144732
24349,0.03640986979
24350,0.04152296484
24351,0.04341987148
24352,0.05712267756
24353,0.05307385325
24354,0.04413758218
24355,0.0417948626
24356,0.06921444833
24357,0.07082957774
24358,0.05433025584
24359,0.06111452729
24360,0.05757518113
24361,0.04017199948
24362,0.06156898662
24363,0.04040949419
24364,0.05411055312
24365,0.06390994787
24366,0.06329285353
24367,0.05154938623
24368,0.04903753102
24369,0.04411309212
24370,0.0502454564
24371,0.04941555113
24372,0.04699032381
24373,0.03320270777
24374,0.04585478827
24375,0.09753870964
24376,0.06349351257
24377,0.04397213459
24378,0.03722731024
24379,0.04660205171
24380,0.03944377974
24381,0.09758319706
24382,0.06391673535
24383,0.05845938623
24384,0.05878686905
24385,0.04294262081
24386,0.03860675171
24387,0.04445553198
24388,0.05626888201
24389,0.04592530429
24390,0.06041378155
24391,0.04027779028
24392,0.05609059706
24393,0.05359217152
24394,0.09125736356
24395,0.04702733085
24396,0.04300938547
24397,0.04501532763
24398,0.04133844748
24399,0.04771937802
24400,0.06437969953
24401,0.04970552027
24402,0.06734018773
24403,0.03781417012
24404,0.05476374924
24405,0.04167216271
24406,0.03786223009
24407,0.04868353158
24408,0.0474854745
24409,0.04306648672
24410,0.03838105872
24411,0.04065268114
24412,0.05021492019
24413,0.04343444109
24414,0.04375764728
24415,0.05133491009
24416,0.03829841316
24417,0.03751913458
24418,0.05107088014
24419,0.05490964651
24420,0.03963493556
24421,0.05928689614
24422,0.03854982927
24423,0.04089160264
24424,0.04717960954
24425,0.04676653817
24426,0.04834120348
24427,0.05491425097
24428,0.04848592728
24429,0.04063165188
24430,0.05055734515
24431,0.03701864928
24432,0.05841720849
24433,0.04435822368
24434,0.04682702571
24435,0.05668015406
24436,0.04660488665
24437,0.04704868793
24438,0.04036134481
24439,0.04025754705
24440,0.04463315755
24441,0.05226142704
24442,0.04453392327
24443,0.0388423875
24444,0.04520836845
24445,0.05904999003
24446,0.04957579449
24447,0.05025351793
24448,0.05060052872
24449,0.09559715539
24450,0.03760589287
24451,0.05181054771
24452,0.0413150005
24453,0.05076256022
24454,0.04914008453
24455,0.04724398255
24456,0.05595005304
24457,0.05892071873
24458,0.04948270693
24459,0.04705115035
24460,0.0540936701
24461,0.05144928768
24462,0.04694912583
24463,0.0436004363
24464,0.05450898409
24465,0.0428294614
24466,0.04871681333
24467,0.04619209841
24468,0.06834883243
24469,0.06646738201
24470,0.04899974167
24471,0.05116113648
24472,0.05424220487
24473,0.05996580422
24474,0.09034704417
24475,0.04394831881
24476,0.04458395392
24477,0.06050728261
24478,0.04622844234
24479,0.04937209561
24480,0.05112759396
24481,0.05389488116
24482,0.04590047151
24483,0.05682646483
24484,0.03881515563
24485,0.05421505868
24486,0.05571933091
24487,0.0466658175
24488,0.04403403029
24489,0.03666855022
24490,0.04951336607
24491,0.05755491182
24492,0.06363170594
24493,0.04235812277
24494,0.03281056136
24495,0.04508630186
24496,0.0419921726
24497,0.04503534734
24498,0.0784124583
24499,0.04563596845
24500,0.040919099
24501,0.04584960267
24502,0.0544812791
24503,0.062040966
24504,0.04014876857
24505,0.06462477893
24506,0.08584348112
24507,0.06275483966
24508,0.05285874009
24509,0.04803740978
24510,0.06051119417
24511,0.04777440801
24512,0.1125958636
24513,0.04515819252
24514,0.04694026336
24515,0.07465868443
24516,0.04120102152
24517,0.04801629111
24518,0.05379512906
24519,0.1178362966
24520,0.04472754151
24521,0.07581550628
24522,0.04959051684
24523,0.05974314362
24524,0.04351941869
24525,0.07683526725
24526,0.04246041179
24527,0.05549594015
24528,0.05228141323
24529,0.06308630854
24530,0.04224940017
24531,0.05118997023
24532,0.0477664955
24533,0.0447425209
24534,0.0603329204
24535,0.05851105973
24536,0.04287488014
24537,0.04701964185
24538,0.0430477038
24539,0.04861433059
24540,0.05789171904
24541,0.04907725379
24542,0.05491632223
24543,0.07498572022
24544,0.04538330808
24545,0.06250394136
24546,0.07466021925
24547,0.04649107531
24548,0.04299079627
24549,0.05145433173
24550,0.05779403076
24551,0.05025743321
24552,0.04110678285
24553,0.04270286486
24554,0.04917354137
24555,0.05257396027
24556,0.04560777918
24557,0.03650504351
24558,0.0430637449
24559,0.04938302934
24560,0.04611998051
24561,0.05042531714
24562,0.06824012846
24563,0.05158002675
24564,0.08026464283
24565,0.04832786322
24566,0.05116474628
24567,0.05545791984
24568,0.05639983341
24569,0.05488597229
24570,0.04526816681
24571,0.04911046848
24572,0.05831459165
24573,0.04359148443
24574,0.053279154
24575,0.03857311979
24576,0.05665006489
24577,0.06033398956
24578,0.05237096548
24579,0.0363205187
24580,0.03399918601
24581,0.04261316732
24582,0.03987422958
24583,0.05685069412
24584,0.06147497147
24585,0.04676685855
24586,0.08945947886
24587,0.09682884812
24588,0.04137512669
24589,0.06661406159
24590,0.06564544886
24591,0.05435490608
24592,0.04581105337
24593,0.0394119136
24594,0.05283517763
24595,0.07383038849
24596,0.04387418553
24597,0.04900959134
24598,0.109097451
24599,0.05865334719
24600,0.0549537912
24601,0.06586615741
24602,0.05380156264
24603,0.05247899145
24604,0.05084713176
24605,0.04841649905
24606,0.04820992425
24607,0.05479984358
24608,0.04620938003
24609,0.04617739469
24610,0.04670686275
24611,0.05630118027
24612,0.03692854568
24613,0.04410259798
24614,0.0392986536
24615,0.03979755566
24616,0.0412783213
24617,0.05376301333
24618,0.05842899159
24619,0.06373362988
24620,0.04269437864
24621,0.03901758045
24622,0.06068010628
24623,0.04877339676
24624,0.04773983732
24625,0.04273314029
24626,0.04407491535
24627,0.04969275743
24628,0.05658728257
24629,0.04248150438
24630,0.05525162071
24631,0.05510294437
24632,0.04680508003
24633,0.04366180673
24634,0.0463646017
24635,0.06116264686
24636,0.03981934115
24637,0.03874390945
24638,0.04375270382
24639,0.04517004266
24640,0.04954921082
24641,0.09264456481
24642,0.04411606863
24643,0.05495488644
24644,0.04710312188
24645,0.05656085536
24646,0.04600152001
24647,0.05340930447
24648,0.06059049442
24649,0.0402453132
24650,0.04728789255
24651,0.04128783569
24652,0.06002308801
24653,0.05849257857
24654,0.0543753244
24655,0.03537818417
24656,0.04724037647
24657,0.04349813983
24658,0.04187082499
24659,0.06119773537
24660,0.04367570579
24661,0.03790143877
24662,0.05442608893
24663,0.0514485538
24664,0.06424386054
24665,0.04787989333
24666,0.03649557754
24667,0.05233794823
24668,0.04612584412
24669,0.03790467232
24670,0.05042180046
24671,0.04364548624
24672,0.04734615237
24673,0.0522127822
24674,0.0434487462
24675,0.0459523946
24676,0.07143191993
24677,0.03883710504
24678,0.04553168267
24679,0.05627991259
24680,0.04272054136
24681,0.04878932238
24682,0.04716672748
24683,0.04492451623
24684,0.05561747029
24685,0.04496648908
24686,0.05198339373
24687,0.04709851369
24688,0.03099070489
24689,0.04022001848
24690,0.05123125762
24691,0.04360292107
24692,0.05234833062
24693,0.1010970175
24694,0.04908249155
24695,0.04586424306
24696,0.06216637045
24697,0.05490949377
24698,0.04466700181
24699,0.05106278136
24700,0.09404246509
24701,0.04079570621
24702,0.06159259006
24703,0.04418379441
24704,0.04295471683
24705,0.03776891902
24706,0.06195880473
24707,0.046070721
24708,0.04398809001
24709,0.04980194941
24710,0.05289510638
24711,0.05250477418
24712,0.05170158297
24713,0.06818760931
24714,0.04672564194
24715,0.05701955035
24716,0.04749906063
24717,0.04099910706
24718,0.04521318898
24719,0.09901814163
24720,0.06067453325
24721,0.05776540563
24722,0.04659026489
24723,0.0740166977
24724,0.03139560297
24725,0.03481079265
24726,0.04201725125
24727,0.1147611141
24728,0.1300957352
24729,0.05128536746
24730,0.06248078495
24731,0.04155335575
24732,0.03423679247
24733,0.03522420675
24734,0.03334572539
24735,0.05410503969
24736,0.05646394566
24737,0.04320658371
24738,0.06602015346
24739,0.03597132117
24740,0.05656629801
24741,0.04825730994
24742,0.05087872595
24743,0.04652728885
24744,0.04734982178
24745,0.05685898662
24746,0.05438885093
24747,0.04957951605
24748,0.05887141079
24749,0.06406092644
24750,0.03429208696
24751,0.03560417145
24752,0.02807330154
24753,0.04623528197
24754,0.04517089948
24755,0.05990402028
24756,0.03679483384
24757,0.03669242561
24758,0.04513021186
24759,0.04979562014
24760,0.03430824354
24761,0.05666156113
24762,0.04133858532
24763,0.06445664167
24764,0.05572571605
24765,0.05420241132
24766,0.0484184064
24767,0.04756079987
24768,0.04661419988
24769,0.05431105942
24770,0.05286935717
24771,0.03910515085
24772,0.04871848226
24773,0.04254083708
24774,0.06364716589
24775,0.03908184171
24776,0.06251604855
24777,0.03805558011
24778,0.05479317904
24779,0.04308769479
24780,0.05742236599
24781,0.0619466342
24782,0.05500187725
24783,0.05321055278
24784,0.05613271147
24785,0.04364502057
24786,0.06342452019
24787,0.04636229202
24788,0.05396220833
24789,0.04175844789
24790,0.05320707336
24791,0.04618986696
24792,0.05167998001
24793,0.05830189586
24794,0.04719140381
24795,0.0438606292
24796,0.04217635468
24797,0.04811087996
24798,0.04242479801
24799,0.04571438953
24800,0.04956172407
24801,0.04409117252
24802,0.06245652959
24803,0.04369840026
24804,0.04554735869
24805,0.04590417817
24806,0.05646942556
24807,0.03265163675
24808,0.04167307168
24809,0.03885455057
24810,0.06098069996
24811,0.04694243893
24812,0.03452765197
24813,0.04208888486
24814,0.04577853531
24815,0.03713526949
24816,0.06661150604
24817,0.04255810753
24818,0.0517795682
24819,0.06182055548
24820,0.05570646748
24821,0.03608274832
24822,0.06196313724
24823,0.04776859656
24824,0.06134980172
24825,0.05855893344
24826,0.0557513535
24827,0.04454090819
24828,0.04175055027
24829,0.05366769806
24830,0.04244108126
24831,0.04635570943
24832,0.04385053366
24833,0.04949631169
24834,0.0500254631
24835,0.04624743015
24836,0.04260676354
24837,0.05140593275
24838,0.04714008048
24839,0.05084750429
24840,0.05527575314
24841,0.05605291948
24842,0.03904107213
24843,0.04358552769
24844,0.04824732617
24845,0.04565684497
24846,0.04431727901
24847,0.0481412448
24848,0.04298555851
24849,0.0537773706
24850,0.0430133678
24851,0.05294463784
24852,0.0441131033
24853,0.04905563593
24854,0.04951994494
24855,0.05064322054
24856,0.03950139508
24857,0.04451336712
24858,0.03738078475
24859,0.06532212347
24860,0.03797270358
24861,0.04748163
24862,0.0384631604
24863,0.0549405925
24864,0.03849118203
24865,0.05392548442
24866,0.04667190835
24867,0.04651495814
24868,0.04495662823
24869,0.04075657949
24870,0.04193921015
24871,0.03032827936
24872,0.03870717064
24873,0.04803653434
24874,0.07148901373
24875,0.03652213141
24876,0.04836225137
24877,0.03377138078
24878,0.0555402562
24879,0.06870714575
24880,0.04771011695
24881,0.0592447482
24882,0.08106460422
24883,0.06258970499
24884,0.04717406631
24885,0.03954949975
24886,0.05086121708
24887,0.05430667475
24888,0.04076399654
24889,0.04621677473
24890,0.04457276314
24891,0.05782300234
24892,0.04645471647
24893,0.04810430855
24894,0.03178235143
24895,0.04057674855
24896,0.04377976432
24897,0.04809494317
24898,0.05058664083
24899,0.07084314525
24900,0.04901452735
24901,0.04657966271
24902,0.04491388798
24903,0.0507305935
24904,0.05628321692
24905,0.04643107206
24906,0.04227465764
24907,0.06095794961
24908,0.05094015598
24909,0.04330123961
24910,0.04831333458
24911,0.0459491834
24912,0.06140138581
24913,0.05084929243
24914,0.04052900895
24915,0.05093844235
24916,0.04572981596
24917,0.05501643568
24918,0.04740417749
24919,0.05258821324
24920,0.04585151374
24921,0.05228888988
24922,0.05809690803
24923,0.05728627369
24924,0.06437835097
24925,0.04545205459
24926,0.04227234051
24927,0.04628761858
24928,0.08475201577
24929,0.04034733772
24930,0.05948123336
24931,0.0436717011
24932,0.04755882174
24933,0.04496612027
24934,0.03844868764
24935,0.06228836626
24936,0.04780034348
24937,0.04814611375
24938,0.04505813122
24939,0.07735671103
24940,0.0412606746
24941,0.06418500096
24942,0.04411500692
24943,0.1890127808
24944,0.05174046755
24945,0.06803293526
24946,0.04861037806
24947,0.04788222909
24948,0.04210532457
24949,0.04066555202
24950,0.04804293439
24951,0.04553633928
24952,0.04007299617
24953,0.04076084867
24954,0.05400808901
24955,0.04811448604
24956,0.03685085103
24957,0.04800892249
24958,0.05200676993
24959,0.04949980229
24960,0.0400306806
24961,0.0324438028
24962,0.03975714371
24963,0.07299114019
24964,0.04934415594
24965,0.03978857026
24966,0.05378689989
24967,0.04437608644
24968,0.03986229748
24969,0.05628141761
24970,0.04238202795
24971,0.04304951057
24972,0.0508595705
24973,0.0442875959
24974,0.03763644025
24975,0.04531585053
24976,0.04461858422
24977,0.04509977251
24978,0.04851319268
24979,0.04613114893
24980,0.04423182085
24981,0.07606910914
24982,0.04237985611
24983,0.0586476326
24984,0.03993847966
24985,0.0526349619
24986,0.04904058576
24987,0.09014905244
24988,0.03546187282
24989,0.04244923219
24990,0.05567950383
24991,0.03577888757
24992,0.03932240605
24993,0.04938443378
24994,0.05884893239
24995,0.06332404166
24996,0.04359137639
24997,0.04846770689
24998,0.04426307976
24999,0.04081521928
25000,0.04374877363
